Date,Date.1,NBCC.NS.Open,NBCC.NS.High,NBCC.NS.Low,NBCC.NS.Close,NBCC.NS.Volume,NBCC.NS.Adjusted,log_returns
2016-05-31,2016-05-31,63.529999,63.700001,62.666698,63.196701,1149480.0,58.87595,-0.0015273349055551222
2016-06-01,2016-06-01,63.46670200000001,65.746696,63.200001,64.683296,5037735.0,60.26090600000001,0.023250880350617287
2016-06-02,2016-06-02,65.116699,66.666702,64.916702,65.766701,2197572.0,61.270237,0.01661062641665545
2016-06-03,2016-06-03,66.150002,66.150002,65.0,65.400002,930390.0,60.928608,-0.005591376744069621
2016-06-06,2016-06-06,65.050003,65.050003,62.333302,63.799999,1676502.0,59.438,-0.024769065642793464
2016-06-07,2016-06-07,64.566704,64.566704,63.533298,64.199997,879156.0,59.81065,0.006249986277366837
2016-06-08,2016-06-08,63.71670200000001,65.0,62.400002,62.983299,1621020.0,58.67714300000001,-0.019133474454015698
2016-06-09,2016-06-09,63.333302,63.599998,62.333302,62.983299,996552.0,58.67714300000001,0.0
2016-06-10,2016-06-10,63.21670200000001,63.666698,62.46670200000001,62.733299,708810.0,58.44422900000001,-0.003977315208355314
2016-06-13,2016-06-13,62.483299,63.0,61.5,62.416698,748434.0,58.14927700000001,-0.005059503557525602
2016-06-14,2016-06-14,62.46670200000001,62.916698,61.0,61.46670200000001,1232532.0,57.264233,-0.015337222636004457
2016-06-15,2016-06-15,62.0,62.033298,61.0,61.283298,1545348.0,57.093369,-0.002988242568176425
2016-06-16,2016-06-16,61.0,62.4333,60.333302,61.833302,1482660.0,57.605766,0.008934686537221738
2016-06-17,2016-06-17,62.299999,62.3167,61.0,61.700001,1098450.0,57.481579,-0.002158135600409672
2016-06-20,2016-06-20,61.25,62.983299,60.96670200000001,62.033298,1198215.0,57.792091000000006,0.005387401147668669
2016-06-21,2016-06-21,62.049999,62.3167,61.083302,61.783298,990351.0,57.559181,-0.004038279118737442
2016-06-22,2016-06-22,63.0,63.96670200000001,61.666698,62.233299,3109905.0,57.978416,0.007257150067935925
2016-06-23,2016-06-23,62.400002,62.799999,61.666698,62.383301,642780.0,58.11816,0.002407376208752865
2016-06-24,2016-06-24,59.0,62.3167,58.666698,61.950001,1337814.0,57.714485,-0.006969997693462736
2016-06-27,2016-06-27,61.46670200000001,63.0,61.383301,62.5,822885.0,58.226887,0.008839042134204611
2016-06-28,2016-06-28,62.666698,64.483299,62.666698,64.166702,1820073.0,59.779633,0.026317793655588062
2016-06-29,2016-06-29,64.516701,64.816704,62.8167,63.75,1906533.0,59.391422,-0.006515212494016431
2016-06-30,2016-06-30,64.133301,64.366699,63.0,63.533298,719298.0,59.18954100000001,-0.003404951181674498
2016-07-01,2016-07-01,63.666698,65.233299,63.650002,64.25,1556577.0,59.857235,0.01121745626084092
2016-07-04,2016-07-04,64.333298,65.616699,64.066704,64.466698,1949727.0,60.059116,0.003367033587030832
2016-07-05,2016-07-05,65.0,65.900002,64.516701,64.933296,1788558.0,60.493813,0.007211751512473441
2016-07-07,2016-07-07,66.133301,74.233299,66.116699,71.849998,18982266.0,66.93762199999999,0.10122007545739288
2016-07-08,2016-07-08,72.0,74.633301,70.666702,73.300003,11332503.0,68.28849,0.01998006034356603
2016-07-11,2016-07-11,74.333298,77.483299,73.333298,76.533302,10170321.0,71.300728,0.04316530660122897
2016-07-12,2016-07-12,76.650002,87.833298,76.650002,85.966698,31591887.0,80.08916500000002,0.11623403876342753
2016-07-13,2016-07-13,86.333298,88.933296,75.25,76.583298,31216179.0,71.347298,-0.1155811029610847
2016-07-14,2016-07-14,76.699997,81.166702,76.699997,80.366699,18521889.0,74.87204,0.048221049550774886
2016-07-15,2016-07-15,82.266701,83.633301,80.833298,81.800003,8579778.0,76.20734399999998,0.017677312901375863
2016-07-18,2016-07-18,82.116699,82.833298,80.25,80.783302,3375885.0,75.260162,-0.012506898300457259
2016-07-19,2016-07-19,81.233299,82.599998,79.533302,82.166702,5060157.0,76.548973,0.016979768244923754
2016-07-20,2016-07-20,82.533302,82.583298,80.033302,80.583298,2462358.0,75.073837,-0.019458583371853244
2016-07-21,2016-07-21,81.0,84.466698,80.400002,83.033302,7407798.0,77.35633100000003,0.029950299835232563
2016-07-22,2016-07-22,82.666702,84.400002,81.733299,83.650002,3154971.0,77.930862,0.007399626593925569
2016-07-25,2016-07-25,83.599998,84.466698,82.166702,83.183296,2355867.0,77.496063,-0.005594913934134027
2016-07-26,2016-07-26,82.666702,84.199997,81.699997,81.949997,2259561.0,76.347084,-0.014937296668031232
2016-07-27,2016-07-27,82.199997,83.650002,82.0,82.300003,1724379.0,76.673164,0.004261926089371926
2016-07-28,2016-07-28,82.333298,82.933296,81.283302,81.583298,1831653.0,76.005455,-0.008746650463954175
2016-07-29,2016-07-29,82.0,83.099998,81.333298,82.400002,1605906.0,76.766319,0.009960875246569856
2016-08-01,2016-08-01,82.966698,82.966698,80.699997,81.400002,1162299.0,75.834694,-0.01221009685382679
2016-08-02,2016-08-02,81.366699,83.25,81.166702,81.666702,1755192.0,76.083153,0.0032709681769871324
2016-08-03,2016-08-03,81.533302,82.0,79.066704,79.566704,1278753.0,74.12674,-0.02605052969195132
2016-08-04,2016-08-04,82.199997,82.666702,80.033302,80.550003,2145336.0,75.042816,0.012282499742211073
2016-08-05,2016-08-05,81.166702,82.183296,80.816704,81.550003,1359708.0,75.97444200000002,0.01233816360834794
2016-08-08,2016-08-08,81.800003,82.166702,80.699997,80.983299,903774.0,75.44648000000002,-0.006973463541964264
2016-08-09,2016-08-09,81.0,82.133301,80.166702,80.400002,1046613.0,74.903061,-0.0072287732008256
2016-08-10,2016-08-10,80.633301,80.816704,78.033302,79.033302,1257801.0,73.629799,-0.017144936000516253
2016-08-11,2016-08-11,79.300003,80.666702,77.083298,77.650002,2080056.0,72.341072,-0.017657776186503327
2016-08-12,2016-08-12,77.849998,78.666702,76.683296,76.883301,1209921.0,71.626801,-0.009922725754417884
2016-08-16,2016-08-16,77.199997,79.133301,76.900002,77.449997,1142193.0,72.15475500000002,0.007343867843752072
2016-08-17,2016-08-17,77.900002,78.116699,76.699997,77.016701,768483.0,71.751076,-0.0056103363712232115
2016-08-18,2016-08-18,77.333298,82.0,77.333298,80.650002,3983097.0,75.135971,0.04609656775575832
2016-08-19,2016-08-19,80.333298,82.266701,79.5,80.699997,2478711.0,75.182549,0.000619724056499571
2016-08-22,2016-08-22,81.283302,82.783302,80.5,80.949997,2468379.0,75.415451,0.0030930315897697014
2016-08-23,2016-08-23,80.983299,81.383301,79.333298,80.216698,1225020.0,74.7323,-0.00909977951086649
2016-08-24,2016-08-24,80.883301,81.5,79.533302,80.083298,1887546.0,74.608002,-0.0016646280613832332
2016-08-25,2016-08-25,80.300003,81.166702,78.583298,80.050003,1136166.0,74.576988,-0.0004157791001198064
2016-08-26,2016-08-26,80.300003,80.816704,79.666702,80.0,803181.0,74.530411,-0.0006247443363278649
2016-08-29,2016-08-29,80.0,80.050003,78.550003,78.916702,978909.0,73.521179,-0.013633729064778777
2016-08-30,2016-08-30,78.400002,80.166702,78.400002,79.883301,1011717.0,74.42169200000002,0.012173944112209513
2016-08-31,2016-08-31,80.033302,81.900002,79.183296,80.416702,2702415.0,74.918617,0.006654959231444657
2016-09-01,2016-09-01,80.483299,81.533302,80.033302,80.583298,1156128.0,75.073837,0.002069704858744359
2016-09-02,2016-09-02,81.0,83.316704,80.383301,81.533302,5640054.0,75.958893,0.011720189804262482
2016-09-06,2016-09-06,82.599998,83.133301,82.166702,82.516701,1809996.0,76.875038,0.011988908057326777
2016-09-07,2016-09-07,84.166702,84.650002,83.25,83.983299,3940791.0,80.184845,0.04215331149353218
2016-09-08,2016-09-08,84.0,85.833298,84.0,85.266701,3397614.0,83.396225,0.039268512622260936
2016-09-09,2016-09-09,86.0,86.916702,83.533302,84.066704,3295767.0,82.222557,-0.014173364075967143
2016-09-12,2016-09-12,82.333298,84.166702,81.266701,81.666702,1690599.0,79.875198,-0.028964288907462613
2016-09-14,2016-09-14,82.316704,83.849998,82.300003,82.883301,1878567.0,81.06510899999998,0.014787255033274603
2016-09-15,2016-09-15,84.866699,85.150002,83.400002,84.550003,3757626.0,82.695259,0.01990962609476288
2016-09-16,2016-09-16,84.683296,85.133301,82.650002,83.0,1435965.0,81.17926,-0.01850247687240003
2016-09-19,2016-09-19,83.333298,84.333298,80.833298,84.0,2131593.0,82.157318,0.011976125641783852
2016-09-20,2016-09-20,85.433296,85.916702,83.866699,84.366699,2077971.0,82.515976,0.004356001612748628
2016-09-21,2016-09-21,86.333298,86.650002,84.233299,84.633301,3019443.0,82.776726,0.003155011844312661
2016-09-22,2016-09-22,85.333298,85.633301,83.849998,84.233299,1329357.0,82.38549,-0.0047376057459898036
2016-09-23,2016-09-23,84.5,84.900002,83.449997,84.583298,1058433.0,82.727814,0.004146540371904983
2016-09-26,2016-09-26,84.650002,85.233299,83.666702,84.25,1065963.0,82.401825,-0.003948284819849768
2016-09-27,2016-09-27,84.416702,84.800003,83.166702,84.349998,992805.0,82.499634,0.0011862722387441238
2016-09-28,2016-09-28,84.5,86.416702,84.066704,86.050003,1947045.0,84.162346,0.019953767109012862
2016-09-29,2016-09-29,86.033302,87.466698,82.0,83.566704,2825070.0,81.733521,-0.029283412600031863
2016-09-30,2016-09-30,83.0,84.833298,82.366699,83.916702,809508.0,82.07584399999998,0.004179535136134227
2016-10-03,2016-10-03,85.0,86.666702,84.0,86.366699,1638990.0,84.472099,0.02877754387723641
2016-10-04,2016-10-04,86.966698,94.650002,86.166702,92.650002,10714302.0,90.617561,0.07022673379888733
2016-10-05,2016-10-05,93.633301,99.800003,93.066704,93.616699,13782813.0,91.563049,0.010379770809450406
2016-10-06,2016-10-06,93.866699,94.599998,90.5,90.900002,5194665.0,88.905952,-0.029448703188102776
2016-10-07,2016-10-07,90.933296,91.0,87.666702,88.033302,2500026.0,86.102142,-0.03204480273673305
2016-10-10,2016-10-10,88.150002,88.733299,86.733299,87.283302,1141332.0,85.368599,-0.008555949202641244
2016-10-13,2016-10-13,86.933296,89.300003,84.400002,85.849998,5378445.0,83.966728,-0.016557714831591852
2016-10-14,2016-10-14,86.616699,87.5,85.25,85.550003,1525746.0,83.673317,-0.0035004917781771283
2016-10-17,2016-10-17,84.833298,86.166702,83.066704,83.400002,1812618.0,81.57048,-0.025452701549060208
2016-10-18,2016-10-18,84.133301,85.0,83.683296,84.216698,1599894.0,82.36925500000002,0.009744816545657288
2016-10-19,2016-10-19,84.483299,85.300003,84.166702,84.433296,1172616.0,82.5811,0.002568592428595195
2016-10-20,2016-10-20,82.916702,84.633301,81.699997,83.650002,12862257.0,81.814995,-0.00932030101842507
2016-10-21,2016-10-21,80.949997,82.333298,80.083298,80.400002,16306599.0,78.636284,-0.039627318351135976
2016-10-24,2016-10-24,79.0,79.916702,78.75,78.933296,17794977.0,77.201759,-0.01841097967098282
2016-10-25,2016-10-25,79.0,81.133301,79.0,80.616699,9629439.0,78.848228,0.021102598361179226
2016-10-26,2016-10-26,80.666702,81.300003,79.083298,79.283302,4442805.0,77.544083,-0.016678252556642015
2016-10-27,2016-10-27,79.366699,80.333298,78.949997,79.733299,2659959.0,77.984215,0.005659846864998208
2016-10-28,2016-10-28,80.0,80.566704,79.666702,79.966698,1986531.0,78.212486,0.00292286791015961
2016-11-01,2016-11-01,81.599998,81.666702,80.0,80.233299,2680602.0,78.473244,0.0033284235996706717
2016-11-02,2016-11-02,79.966698,80.300003,79.083298,79.849998,2055723.0,78.098351,-0.004788783258343976
2016-11-03,2016-11-03,79.966698,79.966698,78.0,78.400002,2251713.0,76.680161,-0.018325924856186226
2016-11-04,2016-11-04,78.483299,78.783302,75.666702,76.116699,2109513.0,74.446945,-0.029556293773170594
2016-11-07,2016-11-07,76.883301,80.233299,76.883301,78.133301,3585108.0,76.419312,0.026148715062485728
2016-11-08,2016-11-08,79.166702,79.166702,77.683296,78.166702,1309722.0,76.451981,0.0004274053009716283
2016-11-09,2016-11-09,69.333298,76.633301,66.349998,73.800003,6043053.0,72.18106800000002,-0.05748504895271723
2016-11-10,2016-11-10,76.25,78.333298,75.683296,77.449997,3672768.0,75.750999,0.0482738369736726
2016-11-11,2016-11-11,76.266701,77.516701,75.400002,75.650002,2158173.0,73.990494,-0.023515006928240826
2016-11-15,2016-11-15,76.0,76.300003,73.516701,74.166702,1860786.0,72.539726,-0.019802268871822012
2016-11-16,2016-11-16,74.800003,75.800003,72.599998,73.349998,2279553.0,71.740936,-0.011072837487660971
2016-11-17,2016-11-17,72.966698,74.166702,71.666702,72.233299,1414998.0,70.648735,-0.015341315329679972
2016-11-18,2016-11-18,73.0,74.199997,72.566704,73.283302,1778742.0,71.67570500000002,0.01443164398270991
2016-11-21,2016-11-21,73.416702,73.966698,69.366699,70.016701,3767163.0,68.48075899999999,-0.045599032486531854
2016-11-22,2016-11-22,71.066704,71.483299,69.166702,70.599998,4287051.0,69.05127,0.008296456855284795
2016-11-23,2016-11-23,71.566704,76.650002,71.0,76.216698,5424525.0,74.544754,0.07655039769940862
2016-11-24,2016-11-24,75.833298,77.5,74.666702,75.133301,4833435.0,73.485123,-0.014316692286566738
2016-11-25,2016-11-25,75.783302,76.583298,75.166702,75.449997,1795656.0,73.79486800000002,0.004206212324836756
2016-11-28,2016-11-28,75.666702,77.083298,75.366699,75.666702,2161230.0,74.006821,0.0028680747388634127
2016-11-29,2016-11-29,76.333298,76.333298,75.050003,75.650002,2179068.0,73.990494,-0.0002206391388419604
2016-11-30,2016-11-30,75.983299,76.516701,75.516701,76.033302,1905897.0,74.365379,0.005053872022048545
2016-12-01,2016-12-01,76.366699,77.383301,75.5,75.75,2218593.0,74.088287,-0.0037330478829398217
2016-12-02,2016-12-02,75.283302,75.650002,73.183296,74.083298,1548366.0,72.458153,-0.022248254415614174
2016-12-05,2016-12-05,74.466698,76.0,73.416702,75.5,2027466.0,73.843773,0.018942490639023646
2016-12-06,2016-12-06,75.833298,79.316704,75.099998,77.983299,5960577.0,76.27260600000002,0.03236215782388552
2016-12-07,2016-12-07,78.266701,78.666702,76.533302,77.483299,3558150.0,75.783569,-0.0064323423387282475
2016-12-08,2016-12-08,77.800003,78.833298,77.683296,78.366699,1752252.0,76.647591,0.01133667491174428
2016-12-09,2016-12-09,78.666702,78.699997,77.366699,77.800003,1149483.0,76.09333000000002,-0.007257563057962102
2016-12-12,2016-12-12,77.783302,78.716698,76.266701,76.583298,1507884.0,74.903305,-0.015762598144204
2016-12-13,2016-12-13,76.5,76.916702,75.699997,75.833298,1094415.0,74.169762,-0.009841468151568831
2016-12-14,2016-12-14,75.900002,76.300003,75.0,75.199997,824946.0,73.550354,-0.008386286810562638
2016-12-15,2016-12-15,74.183296,75.416702,74.0,74.433296,1335537.0,72.800476,-0.010247766445405482
2016-12-16,2016-12-16,74.066704,76.0,74.066704,74.900002,2779899.0,73.256935,0.006250425540823557
2016-12-19,2016-12-19,75.533302,75.833298,74.349998,74.616699,1756731.0,72.979851,-0.003789529832658012
2016-12-20,2016-12-20,75.266701,76.883301,74.816704,76.233299,2660451.0,74.560989,0.021434045423372797
2016-12-21,2016-12-21,76.666702,76.666702,75.333298,75.550003,866412.0,73.892685,-0.00900359683455587
2016-12-22,2016-12-22,75.333298,75.483299,74.0,74.316704,948990.0,72.686432,-0.0164591008041004
2016-12-23,2016-12-23,73.833298,75.300003,73.833298,74.416702,829368.0,72.78424100000002,0.0013447248537703516
2016-12-26,2016-12-26,74.333298,76.466698,71.533302,73.266701,6192954.0,71.65947,-0.015574146176839497
2016-12-27,2016-12-27,73.233299,75.833298,72.683296,75.0,3885708.0,73.354744,0.02338186289491073
2016-12-28,2016-12-28,76.0,78.300003,75.366699,76.383301,4627269.0,74.70770300000002,0.01827602725807065
2016-12-29,2016-12-29,76.833298,79.0,76.666702,78.666702,5030067.0,76.94100999999998,0.029455818384426458
2016-12-30,2016-12-30,79.416702,81.433296,79.050003,79.650002,6493581.0,77.90274000000002,0.012422101207214098
2017-01-02,2017-01-02,80.349998,84.916702,80.349998,84.483299,10800348.0,82.630013,0.058911842483689185
2017-01-03,2017-01-03,85.933296,86.583298,84.0,84.816704,6187929.0,82.956108,0.0039386806043335545
2017-01-04,2017-01-04,85.483299,85.966698,81.699997,82.366699,9914781.0,80.559845,-0.029311324268582517
2017-01-05,2017-01-05,82.833298,84.0,80.133301,83.199997,5573718.0,81.374863,0.010066092586889395
2017-01-06,2017-01-06,83.316704,84.766701,83.216698,83.650002,2417802.0,81.814995,0.005394122803800805
2017-01-09,2017-01-09,83.933296,87.0,83.050003,85.916702,5158551.0,84.031975,0.02673684140720578
2017-01-10,2017-01-10,86.400002,90.0,85.583298,89.383301,9408285.0,87.422523,0.03955556851674746
2017-01-11,2017-01-11,90.183296,91.666702,89.033302,91.116699,6868746.0,89.11790500000002,0.01920731858118163
2017-01-12,2017-01-12,91.633301,91.633301,89.483299,90.716698,4248951.0,88.726669,-0.004399758984209967
2017-01-13,2017-01-13,90.983299,92.400002,90.349998,91.566704,2950194.0,89.558029,0.009326274607414751
2017-01-16,2017-01-16,91.866699,93.983299,91.366699,91.783302,4702209.0,89.769875,0.0023626674245535995
2017-01-17,2017-01-17,92.066704,95.333298,92.066704,93.099998,9170469.0,91.057678,0.014243678590704969
2017-01-18,2017-01-18,93.766701,94.283302,91.666702,91.866699,4198395.0,89.851448,-0.013335401062786191
2017-01-19,2017-01-19,92.166702,92.516701,89.900002,90.366699,3519300.0,88.384338,-0.0164629468470876
2017-01-20,2017-01-20,90.333298,90.483299,85.599998,86.066704,6799188.0,84.17868,-0.04875309946586004
2017-01-23,2017-01-23,86.199997,87.599998,86.0,87.266701,2471421.0,85.352356,0.013846370307830648
2017-01-24,2017-01-24,88.099998,90.0,88.0,88.983299,3375522.0,87.031296,0.019479725264234915
2017-01-25,2017-01-25,89.316704,89.516701,88.349998,89.033302,1771683.0,87.0802,0.0005617549950418521
2017-01-27,2017-01-27,89.433296,90.233299,89.033302,89.699997,3071373.0,87.73226899999997,0.007460246148158768
2017-01-30,2017-01-30,89.699997,89.699997,88.666702,88.949997,1432593.0,86.998726,-0.00839630438129646
2017-01-31,2017-01-31,89.0,91.25,88.666702,90.25,3799665.0,88.27020999999998,0.014509203224343459
2017-02-01,2017-02-01,90.900002,92.0,90.349998,91.583298,5234268.0,89.57425699999997,0.014665290337978474
2017-02-02,2017-02-02,92.0,92.25,91.5,91.733299,2168271.0,89.720963,0.0016364745556574078
2017-02-03,2017-02-03,92.099998,92.666702,90.516701,91.900002,2720520.0,89.88401800000003,0.0018157073805946664
2017-02-06,2017-02-06,92.366699,93.666702,91.949997,92.849998,3006414.0,90.813171,0.01028417978608065
2017-02-07,2017-02-07,93.316704,94.0,92.116699,92.75,2405820.0,90.71537,-0.0010775276320078577
2017-02-08,2017-02-08,93.133301,94.266701,92.016701,93.883301,2313525.0,91.823807,0.01214479699493598
2017-02-09,2017-02-09,94.166702,94.333298,92.800003,93.650002,2265630.0,91.595619,-0.0024881564913901144
2017-02-10,2017-02-10,93.666702,94.333298,93.400002,93.766701,2157540.0,91.70977,0.0012454736369580386
2017-02-13,2017-02-13,94.266701,95.266701,93.5,94.083298,7718418.0,92.019417,0.0033706924656771164
2017-02-14,2017-02-14,94.666702,95.966698,93.800003,95.616699,4637826.0,93.51918,0.016166939819411752
2017-02-15,2017-02-15,95.033302,96.516701,94.833298,95.400002,5129814.0,93.307243,-0.0022688128104055853
2017-02-16,2017-02-16,95.633301,99.0,95.5,96.416702,9674655.0,94.301636,0.010600802238417195
2017-02-17,2017-02-17,96.849998,96.849998,77.849998,87.550003,12329040.0,85.629448,-0.09646929569703122
2017-02-20,2017-02-20,87.949997,90.875,87.550003,88.525002,4243288.0,86.583054,0.01107487244858163
2017-02-21,2017-02-21,88.974998,89.199997,87.5,88.025002,2264230.0,86.094025,-0.005664102152439732
2017-02-22,2017-02-22,88.400002,88.474998,86.599998,87.349998,2892480.0,85.433823,-0.007697936724501808
2017-02-23,2017-02-23,87.449997,87.449997,85.599998,85.824997,1986800.0,83.942284,-0.017612608802959784
2017-02-27,2017-02-27,85.949997,86.199997,83.5,84.025002,2482066.0,82.181763,-0.021196051313699726
2017-02-28,2017-02-28,84.199997,85.974998,82.800003,84.425003,2362050.0,82.57299,0.004749213339469982
2017-03-01,2017-03-01,84.875,84.900002,82.0,82.550003,2651068.0,80.73912800000002,-0.022459314205483416
2017-03-02,2017-03-02,82.599998,85.099998,82.5,82.949997,3256328.0,81.130348,0.004833780542439214
2017-03-03,2017-03-03,82.949997,84.5,82.300003,84.099998,2220512.0,82.255127,0.013768626239452077
2017-03-06,2017-03-06,84.525002,84.525002,83.449997,83.650002,1731986.0,81.814995,-0.005365182281912517
2017-03-07,2017-03-07,85.449997,85.449997,83.25,83.5,2397724.0,81.66828199999998,-0.0017948384945283282
2017-03-08,2017-03-08,83.300003,83.650002,82.25,82.474998,2029466.0,80.665764,-0.012351453929517751
2017-03-09,2017-03-09,82.400002,84.775002,80.275002,84.349998,2065238.0,82.499634,0.02247960962383555
2017-03-10,2017-03-10,84.349998,86.125,83.5,85.449997,3357418.0,83.5755,0.012956557971421924
2017-03-14,2017-03-14,87.550003,89.699997,86.75,89.224998,6704488.0,87.26769300000002,0.04322991068612403
2017-03-15,2017-03-15,89.550003,90.699997,88.175003,90.025002,4663406.0,88.050148,0.008926190179243676
2017-03-16,2017-03-16,91.0,91.0,89.75,90.050003,3477778.0,88.0746,0.0002776668291630813
2017-03-17,2017-03-17,90.949997,90.949997,87.75,89.550003,10165818.0,87.585564,-0.005567992791422505
2017-03-20,2017-03-20,89.800003,89.824997,87.675003,88.0,1791674.0,86.069565,-0.01746032521887031
2017-03-21,2017-03-21,88.150002,89.199997,87.074997,88.400002,1782260.0,86.4608,0.004535267407540289
2017-03-22,2017-03-22,87.5,88.675003,86.775002,87.224998,1678498.0,85.31156899999998,-0.013381059531138106
2017-03-23,2017-03-23,87.324997,88.224998,87.324997,87.474998,1042896.0,85.556084,0.0028620416165914264
2017-03-24,2017-03-24,87.849998,89.0,87.300003,87.550003,1763620.0,85.629448,0.000857128562611109
2017-03-27,2017-03-27,87.5,87.974998,86.5,87.349998,1351690.0,85.433823,-0.0022871664283599107
2017-03-28,2017-03-28,87.324997,87.800003,86.050003,86.224998,1422356.0,84.84832,-0.0068768844122777395
2017-03-29,2017-03-29,86.599998,86.925003,85.050003,85.775002,2529412.0,84.40550999999998,-0.005232508006615788
2017-03-30,2017-03-30,86.0,87.675003,85.824997,86.449997,4421284.0,85.069725,0.007838530519448383
2017-03-31,2017-03-31,86.75,86.974998,85.5,86.025002,2017440.0,84.65151999999998,-0.0049281496420778845
